timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1536760347905,9,GetJobId,200,OK,Thread Group 1-6,text,true,,392,250,3,3,9,0,0
1536760347915,19,ShopCart,200,OK,Thread Group 1-6,text,true,,289,447,3,3,19,0,0
1536760347935,53,MediaUpload,200,OK,Thread Group 1-6,text,true,,328,102045,3,3,53,0,0
1536760347989,24,FeatureLayer,200,OK,Thread Group 1-6,text,true,,289,374,3,3,24,0,0
1536760348014,13,GetJobId,200,OK,Thread Group 1-6,text,true,,392,250,3,3,12,0,0
1536760348027,51,ShopCart,200,OK,Thread Group 1-6,text,true,,289,447,3,3,51,0,0
1536760348079,38,MediaUpload,200,OK,Thread Group 1-6,text,true,,328,102070,3,3,38,0,0
1536760348118,42,FeatureLayer,200,OK,Thread Group 1-6,text,true,,289,374,3,3,42,0,0
1536760348160,14,GetJobId,200,OK,Thread Group 1-6,text,true,,392,250,3,3,14,0,0
1536760348174,31,ShopCart,200,OK,Thread Group 1-6,text,true,,289,447,3,3,31,0,0
1536760348205,32,MediaUpload,200,OK,Thread Group 1-6,text,true,,328,102095,3,3,32,0,0
1536760348238,43,FeatureLayer,200,OK,Thread Group 1-6,text,true,,289,374,3,3,43,0,0
1536760348281,11,GetJobId,200,OK,Thread Group 1-6,text,true,,392,250,3,3,11,0,0
1536760348293,11,ShopCart,200,OK,Thread Group 1-6,text,true,,289,447,3,3,11,0,0
1536760348305,32,MediaUpload,200,OK,Thread Group 1-6,text,true,,328,102060,3,3,31,0,0
1536760348337,63,FeatureLayer,200,OK,Thread Group 1-6,text,true,,289,374,3,3,63,0,0
1536760338362,11277,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,11277,0,0
1536760349639,17,GetJobId,200,OK,Thread Group 1-10,text,true,,392,250,2,2,17,0,9
1536760349657,8,ShopCart,200,OK,Thread Group 1-10,text,true,,289,447,2,2,8,0,0
1536760349665,81,MediaUpload,200,OK,Thread Group 1-10,text,true,,328,102080,2,2,81,0,0
1536760349747,67,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,67,0,0
1536760349814,8,GetJobId,200,OK,Thread Group 1-10,text,true,,392,250,2,2,8,0,0
1536760349823,18,ShopCart,200,OK,Thread Group 1-10,text,true,,289,447,2,2,18,0,0
1536760349841,28,MediaUpload,200,OK,Thread Group 1-10,text,true,,328,102080,2,2,28,0,0
1536760349869,24,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,24,0,0
1536760349893,9,GetJobId,200,OK,Thread Group 1-10,text,true,,392,250,2,2,9,0,0
1536760349903,9,ShopCart,200,OK,Thread Group 1-10,text,true,,289,447,2,2,9,0,0
1536760349912,34,MediaUpload,200,OK,Thread Group 1-10,text,true,,328,102055,2,2,34,0,0
1536760349947,19,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,19,0,0
1536760349966,10,GetJobId,200,OK,Thread Group 1-10,text,true,,392,250,2,2,10,0,0
1536760349977,14,ShopCart,200,OK,Thread Group 1-10,text,true,,289,447,2,2,14,0,0
1536760349992,37,MediaUpload,200,OK,Thread Group 1-10,text,true,,328,102055,2,2,37,0,0
1536760350030,36,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,36,0,0
1536760350066,15,GetJobId,200,OK,Thread Group 1-10,text,true,,392,250,2,2,15,0,0
1536760350081,26,ShopCart,200,OK,Thread Group 1-10,text,true,,289,447,2,2,26,0,0
1536760350107,64,MediaUpload,200,OK,Thread Group 1-10,text,true,,328,102080,2,2,64,0,0
1536760350172,33,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,33,0,0
1536760350206,13,GetJobId,200,OK,Thread Group 1-10,text,true,,392,250,2,2,13,0,0
1536760350220,14,ShopCart,200,OK,Thread Group 1-10,text,true,,289,447,2,2,14,0,0
1536760350234,32,MediaUpload,200,OK,Thread Group 1-10,text,true,,328,102070,2,2,32,0,0
1536760350267,50,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,50,0,0
1536760350317,9,GetJobId,200,OK,Thread Group 1-10,text,true,,392,250,2,2,9,0,0
1536760350327,7,ShopCart,200,OK,Thread Group 1-10,text,true,,289,447,2,2,7,0,0
1536760350335,45,MediaUpload,200,OK,Thread Group 1-10,text,true,,328,102050,2,2,45,0,0
1536760350381,37,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,37,0,0
1536760350419,10,GetJobId,200,OK,Thread Group 1-10,text,true,,392,250,2,2,10,0,0
1536760350429,8,ShopCart,200,OK,Thread Group 1-10,text,true,,289,447,2,2,7,0,0
1536760350437,26,MediaUpload,200,OK,Thread Group 1-10,text,true,,328,102085,2,2,25,0,0
1536760350463,42,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,42,0,0
1536760350505,8,GetJobId,200,OK,Thread Group 1-10,text,true,,392,250,2,2,8,0,0
1536760350513,7,ShopCart,200,OK,Thread Group 1-10,text,true,,289,447,2,2,7,0,0
1536760350521,30,MediaUpload,200,OK,Thread Group 1-10,text,true,,328,102080,2,2,30,0,0
1536760350551,32,FeatureLayer,200,OK,Thread Group 1-10,text,true,,289,374,2,2,32,0,0
1536760337450,14236,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,14236,0,0
1536760351686,13,GetJobId,200,OK,Thread Group 1-9,text,true,,392,250,1,1,13,0,4
1536760351700,18,ShopCart,200,OK,Thread Group 1-9,text,true,,289,447,1,1,18,0,0
1536760351718,45,MediaUpload,200,OK,Thread Group 1-9,text,true,,328,102085,1,1,45,0,0
1536760351764,26,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,26,0,0
1536760351791,7,GetJobId,200,OK,Thread Group 1-9,text,true,,392,250,1,1,7,0,0
1536760351799,7,ShopCart,200,OK,Thread Group 1-9,text,true,,289,447,1,1,7,0,0
1536760351806,30,MediaUpload,200,OK,Thread Group 1-9,text,true,,328,102095,1,1,30,0,0
1536760351837,15,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,15,0,0
1536760351852,10,GetJobId,200,OK,Thread Group 1-9,text,true,,392,250,1,1,10,0,0
1536760351863,7,ShopCart,200,OK,Thread Group 1-9,text,true,,289,447,1,1,7,0,0
1536760351871,25,MediaUpload,200,OK,Thread Group 1-9,text,true,,328,102095,1,1,25,0,0
1536760351897,30,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,30,0,0
1536760351927,13,GetJobId,200,OK,Thread Group 1-9,text,true,,392,250,1,1,13,0,0
1536760351940,14,ShopCart,200,OK,Thread Group 1-9,text,true,,289,447,1,1,13,0,0
1536760351954,37,MediaUpload,200,OK,Thread Group 1-9,text,true,,328,102045,1,1,37,0,0
1536760351992,16,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,16,0,0
1536760352008,9,GetJobId,200,OK,Thread Group 1-9,text,true,,392,250,1,1,9,0,0
1536760352018,10,ShopCart,200,OK,Thread Group 1-9,text,true,,289,447,1,1,10,0,0
1536760352029,32,MediaUpload,200,OK,Thread Group 1-9,text,true,,328,102050,1,1,32,0,0
1536760352061,25,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,25,0,0
1536760352087,10,GetJobId,200,OK,Thread Group 1-9,text,true,,392,250,1,1,10,0,0
1536760352098,21,ShopCart,200,OK,Thread Group 1-9,text,true,,289,447,1,1,21,0,0
1536760352119,34,MediaUpload,200,OK,Thread Group 1-9,text,true,,328,102090,1,1,34,0,0
1536760352153,20,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,20,0,0
1536760352174,9,GetJobId,200,OK,Thread Group 1-9,text,true,,392,250,1,1,9,0,0
1536760352184,9,ShopCart,200,OK,Thread Group 1-9,text,true,,289,447,1,1,9,0,0
1536760352194,33,MediaUpload,200,OK,Thread Group 1-9,text,true,,328,102050,1,1,33,0,0
1536760352227,24,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,24,0,0
1536760352252,14,GetJobId,200,OK,Thread Group 1-9,text,true,,392,250,1,1,14,0,0
1536760352266,10,ShopCart,200,OK,Thread Group 1-9,text,true,,289,447,1,1,10,0,0
1536760352277,31,MediaUpload,200,OK,Thread Group 1-9,text,true,,328,102045,1,1,31,0,0
1536760352309,29,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,29,0,0
1536760352338,10,GetJobId,200,OK,Thread Group 1-9,text,true,,392,250,1,1,10,0,0
1536760352349,9,ShopCart,200,OK,Thread Group 1-9,text,true,,289,447,1,1,9,0,0
1536760352358,31,MediaUpload,200,OK,Thread Group 1-9,text,true,,328,102055,1,1,31,0,0
1536760352389,28,FeatureLayer,200,OK,Thread Group 1-9,text,true,,289,374,1,1,28,0,0
